date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
5/31/2009,64.9,88,0,0,0,4.92,310,14.99,300,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/4/2009,68,90,0.76,0,0,7.38,210,17,230,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/6/2009,63,75.9,0,0,0,5.82,50,14.09,90,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/7/2009,62.1,86,0,0,0,3.13,140,8.95,140,12.08,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
6/10/2009,64.9,84.9,0.07,0,0,4.7,160,12.97,140,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/15/2009,68,84.9,0.04,0,0,5.59,50,17.9,50,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
6/16/2009,66,73,0.42,0,0,6.49,110,14.99,100,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/18/2009,71.1,91,0.03,0,0,6.26,240,12.97,230,17,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/21/2009,72,90,0,0,0,7.38,290,17,290,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/22/2009,68,88,0,0,0,3.8,350,14.09,30,17,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/23/2009,68,89.1,0.02,0,0,5.37,40,14.09,30,16.11,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
6/24/2009,68,91,0,0,0,3.58,40,12.08,330,14.99,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/2/2009,66.9,91.9,0.02,0,0,4.92,230,14.99,230,19.91,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/3/2009,64.9,87.1,0,0,0,4.25,270,14.09,260,17.9,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
7/4/2009,60.1,90,0,0,0,4.03,240,14.09,230,17.9,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/11/2009,66.9,91,0.03,0,0,7.61,230,17.9,240,23.94,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
7/13/2009,69.1,82,0.63,0,0,3.36,240,19.91,250,25.95,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
7/17/2009,73,97,0.27,0,0,8.05,220,21.92,270,33.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
7/24/2009,71.1,91.9,0.34,0,0,3.36,190,12.08,270,14.99,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
7/27/2009,73,93.9,0,0,0,7.83,240,21.92,230,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/6/2009,70,84.9,0.23,0,0,2.68,40,12.08,30,17.9,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No
8/11/2009,73,99,0,0,0,4.92,320,17.9,310,27.96,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/14/2009,71.1,84.9,0,0,0,5.59,100,14.99,100,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/25/2009,68,88,0,0,0,3.36,100,12.08,70,17,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/26/2009,66.9,95,0,0,0,3.36,260,12.97,230,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/29/2009,71.1,91.9,0,0,0,5.14,230,17.9,230,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
8/30/2009,69.1,86,0.01,0,0,2.68,40,12.08,40,14.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
9/4/2009,57.9,87.1,0,0,0,2.91,50,12.08,20,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/2009,62.1,91,0,0,0,4.03,240,12.08,240,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/2009,64,81,1.45,0,0,4.25,90,12.97,90,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
9/23/2009,71.1,82.9,0.25,0,0,2.24,150,12.97,150,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
9/25/2009,62.1,77,0.02,0,0,6.26,50,19.91,50,25.95,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
9/29/2009,50,72,0,0,0,5.14,260,16.11,240,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/2009,46.9,75,0,0,0,3.13,30,12.08,40,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/2/2009,55,77,0,0,0,6.93,210,16.11,210,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/4/2009,48.9,75,0,0,0,2.68,250,14.09,260,19.91,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
10/11/2009,55.9,70,0.01,0,0,4.7,50,14.99,90,19.91,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
10/18/2009,39.9,52,0,0,0,5.14,30,17,40,23.94,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/21/2009,42.1,78.1,0,0,0,1.79,220,8.95,220,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/28/2009,54,75.9,0.04,0,0,5.82,210,16.11,200,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/1/2009,48.9,70,0.92,0,0,10.51,40,21.92,30,31.09,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
11/2/2009,42.1,60.1,0.03,0,0,4.7,40,12.08,30,17,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
11/6/2009,37.9,60.1,0,0,0,2.68,20,14.09,40,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/13/2009,48,55,0.03,0,0,11.41,20,19.91,10,31.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No
11/15/2009,44.1,73,0,0,0,0,220,4.92,110,10.07,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
11/20/2009,42.1,63,0,0,0,3.58,40,14.99,40,23.04,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/21/2009,39,57,0,0,0,3.58,40,14.09,50,19.91,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/29/2009,39,71.1,0,0,0,7.83,210,14.99,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/2/2009,39.9,68,2.3,0,0,8.72,220,31.99,230,38.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/3/2009,39,68,0,0,0,9.4,230,31.09,220,40.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/7/2009,27,51.1,0,0,0,1.79,240,8.95,230,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/9/2009,39.9,70,0.76,0,0,14.99,230,36.91,240,51,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No
12/10/2009,35.1,59,0,0,0,8.95,240,17.9,270,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/18/2009,30.9,37,0.46,0.12,0,9.4,50,25.05,50,33.11,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No
12/27/2009,28,55,0,0,0,3.58,220,12.08,210,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/30/2009,23,37.9,0.07,0,0,3.58,110,8.95,140,17,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/31/2009,32,46,0.11,0,0,1.57,110,6.93,120,12.08,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
1/12/2010,28,37.9,0,0,0,2.68,20,12.97,10,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/20/2010,37,64.9,0,0,0,4.47,80,16.11,70,23.94,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1/24/2010,39.9,64.9,0.13,0,0,9.62,160,27.96,140,36.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
1/29/2010,28,46,0.1,1.42,0,7.16,60,14.99,50,19.91,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
2/2/2010,28.9,37,0.09,0,0.98,5.14,60,21.92,60,29.08,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No
2/7/2010,21.9,42.1,0,0,0,2.24,10,12.97,40,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/12/2010,26.1,39,0.1,0.98,0,1.79,80,8.95,350,12.97,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
2/14/2010,24.1,46.9,0,0,0,4.92,230,14.09,250,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/2010,25,54,0,0,0,3.13,260,14.09,280,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/3/2010,33.1,44.1,0.12,0.59,0.98,6.04,320,12.97,320,21.03,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No
3/5/2010,25,51.1,0,0,0,3.36,310,14.09,310,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/8/2010,30,66,0,0,0,2.01,60,12.97,330,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/12/2010,57,64,0.09,0,0,6.71,90,14.99,90,21.03,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
3/14/2010,45,62.1,0.22,0,0,5.59,240,14.99,250,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
3/15/2010,39.9,62.1,0,0,0,5.37,290,14.99,300,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/21/2010,52,69.1,0,0,0,8.95,230,17.9,160,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/26/2010,36,66.9,0.06,0,0,8.95,200,19.91,40,29.97,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
3/30/2010,51.1,69.1,0,0,0,7.83,280,17.9,300,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/3/2010,55,80.1,0,0,0,7.83,230,16.11,220,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/2010,61,87.1,0,0,0,12.97,230,21.92,230,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/8/2010,62.1,81,0.13,0,0,15.21,230,27.96,210,36.01,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
4/16/2010,50,86,0,0,0,8.28,240,21.03,220,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/21/2010,48,64.9,0.33,0,0,2.68,310,12.97,320,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/30/2010,50,82.9,0,0,0,9.62,230,21.03,230,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/1/2010,61,89.1,0,0,0,10.51,220,19.91,240,25.05,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/4/2010,57.9,82,0,0,0,3.8,230,14.09,220,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/6/2010,68,91.9,0,0,0,8.05,240,16.11,220,21.92,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/7/2010,61,90,0,0,0,7.83,210,16.11,170,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/12/2010,64,84.9,0,0,0,11.18,230,21.92,220,29.08,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/13/2010,64,75.9,0,0,0,6.93,50,14.99,120,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
5/17/2010,55.9,77,2.3,0,0,8.28,110,16.11,10,21.03,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
5/22/2010,66,82,0.59,0,0,4.92,250,17.9,250,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
5/29/2010,64.9,84,0.02,0,0,5.14,190,16.11,200,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
5/30/2010,69.1,88,0,0,0,7.38,240,17.9,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/6/2010,72,93,0.18,0,0,10.29,230,21.92,230,29.08,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/18/2010,69.1,88,0,0,0,5.82,70,14.09,80,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/21/2010,69.1,93,0,0,0,2.46,40,12.08,10,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/26/2010,73,97,0,0,0,5.37,220,19.91,220,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/11/2010,73,96.1,0,0,0,4.25,230,16.11,230,21.92,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
7/15/2010,71.1,96.1,0,0,0,3.58,240,14.09,140,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/17/2010,72,88,0.18,0,0,8.05,300,21.03,320,29.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
7/27/2010,72,82.9,0.32,0,0,5.14,150,12.97,160,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
8/2/2010,70,86,0,0,0,4.03,50,8.95,100,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/5/2010,73.9,95,0.8,0,0,10.51,210,23.94,290,38.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
8/8/2010,71.1,90,0,0,0,3.58,70,12.08,110,21.03,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/9/2010,71.1,93,0,0,0,3.36,120,10.07,110,14.09,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/10/2010,73.9,97,0,0,0,6.49,230,14.09,230,19.91,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/13/2010,73.9,88,0,0,0,7.16,110,16.11,110,23.94,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
8/15/2010,73.9,93,0,0,0,4.92,200,12.97,210,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/17/2010,73.9,97,0,0,0,6.71,220,12.97,180,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/30/2010,64.9,98.1,0,0,0,1.79,40,8.95,50,14.09,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
9/1/2010,69.1,95,0,0,0,2.91,110,12.97,140,21.03,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/6/2010,57.9,90,0,0,0,3.36,140,12.97,190,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/21/2010,66.9,89.1,0,0,0,6.71,170,14.99,180,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/29/2010,63,69.1,1.69,0,0,8.05,60,16.11,70,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/2/2010,50,73.9,0,0,0,4.47,30,12.97,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/11/2010,57.9,87.1,0,0,0,5.59,230,14.99,230,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/13/2010,62.1,79,0,0,0,4.25,80,12.97,90,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/14/2010,55,71.1,1.11,0,0,4.92,320,12.08,310,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
10/17/2010,39.9,78.1,0,0,0,3.8,230,14.09,230,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/21/2010,48.9,78.1,0,0,0,6.49,240,19.91,240,29.08,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
10/25/2010,61,78.1,0.27,0,0,7.61,260,25.95,240,38.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10/29/2010,44.1,62.1,0,0,0,4.92,30,14.99,20,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/9/2010,37,73,0,0,0,1.57,340,10.07,340,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/2010,39.9,70,0,0,0,1.79,40,10.07,40,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/13/2010,32,69.1,0,0,0,1.34,40,8.05,40,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/27/2010,34,54,0,0,0,4.25,280,12.97,260,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/29/2010,27,55,0,0,0,4.25,80,10.07,90,14.09,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/3/2010,33.1,48.9,0,0,0,2.01,10,8.95,260,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/4/2010,28.9,41,0.27,0.79,0,0.89,220,8.95,230,12.08,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No
12/5/2010,28.9,41,0,0,0,6.93,290,19.91,320,29.97,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
12/6/2010,25,37.9,0,0,0,8.28,290,19.91,280,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/10/2010,24.1,48,0,0,0,0.22,110,6.93,130,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/11/2010,26.1,41,0.17,0,0,2.91,50,8.05,20,10.07,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
12/17/2010,28,43,0,0,0,2.24,50,8.95,110,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/18/2010,28.9,39,0.01,0,0,4.92,50,8.95,360,12.08,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
12/22/2010,41,52,0,0,0,2.01,330,12.97,320,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/27/2010,19.9,37,0,0,4.02,8.05,300,19.91,290,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/30/2010,24.1,46,0,0,0,0.89,220,6.04,180,8.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/2/2011,37,62.1,0.17,0,0,7.38,220,14.09,360,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/12/2011,26.1,37.9,0,0,0,9.17,290,21.92,310,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/13/2011,19.9,42.1,0,0,0,3.8,350,12.08,320,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/15/2011,26.1,50,0,0,0,6.71,240,17.9,230,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/24/2011,25,39.9,0,0,0,4.25,90,14.09,80,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/30/2011,35.1,69.1,0,0,0,3.8,60,10.07,210,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/2/2011,44.1,68,0.18,0,0,14.32,230,31.09,230,40.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/2011,30,50,0,0,0,8.05,290,16.11,290,27.96,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/12/2011,24.1,57,0,0,0,5.14,270,17.9,320,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/2011,37.9,72,0,0,0,11.41,230,29.08,300,36.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/10/2011,42.1,68,0.47,0,0,9.84,240,31.99,250,44.96,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
3/12/2011,30.9,69.1,0,0,0,10.07,220,23.04,230,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/2011,45,77,0,0,0,5.82,280,14.99,240,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/18/2011,46,84.9,0,0,0,8.5,240,17.9,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/20/2011,42.1,60.1,0,0,0,6.04,90,14.99,100,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/22/2011,54,84.9,0,0,0,6.71,270,16.11,290,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/16/2011,55.9,73.9,0.39,0,0,15.43,170,36.01,160,48.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/17/2011,45,71.1,0,0,0,6.49,280,17,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/22/2011,51.1,57.9,0.43,0,0,5.82,110,14.99,100,21.92,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
4/30/2011,46,77,0,0,0,3.13,320,10.07,350,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/1/2011,54,75,0,0,0,5.14,130,14.09,130,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/9/2011,50,80.1,0,0,0,1.57,300,8.05,50,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/10/2011,54,82,0.16,0,0,4.7,110,14.99,320,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/4/2011,55.9,89.1,0,0,0,2.91,230,12.08,230,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/8/2011,72,97,0,0,0,4.92,250,12.08,230,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/9/2011,73.9,97,0,0,0,7.61,230,10.96,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/13/2011,69.1,84.9,0,0,0,4.92,70,12.97,90,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/30/2011,66,91,0,0,0,4.47,40,14.99,40,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/2/2011,66,95,0,0,0,2.68,50,12.97,20,17.9,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/8/2011,73.9,91.9,0.41,0,0,7.83,220,17,210,21.92,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
7/22/2011,78.1,102.9,0,0,0,8.05,230,17.9,230,25.95,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/23/2011,78.1,102.9,0,0,0,7.16,250,17.9,210,27.96,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/2/2011,70,97,0,0,0,2.91,350,10.07,360,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/12/2011,71.1,88,0,0,0,6.26,140,17,130,25.05,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/13/2011,71.1,82,0.48,0,0,5.37,240,14.99,190,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/24/2011,64.9,88,0,0,0,5.14,160,12.08,190,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/6/2011,73.9,88,1.59,0,0,10.29,170,29.08,190,36.01,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/26/2012,61,81,0,0,0,6.93,50,17.9,40,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/29/2012,71.1,105.1,0,0,0,5.82,350,23.04,330,38.03,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/7/2012,72,102,0,0,0,6.26,240,17.9,230,25.05,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/12/2012,69.1,82.9,0,0,0,4.03,70,8.05,,,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/14/2012,73.9,91.9,0,0,0,4.47,160,8.05,,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/16/2012,73.9,96.1,0,0,0,7.38,230,14.99,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/18/2012,75,98.1,0,0,0,8.5,220,17,240,25.05,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/22/2012,72,88,1.1,0,0,2.01,90,10.07,90,12.08,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/4/2012,75,91.9,0,0,0,6.71,190,14.99,190,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/5/2012,73.9,91.9,0,0,0,8.95,180,21.92,180,29.08,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
8/13/2012,66.9,90,0,0,0,2.24,240,8.95,160,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/15/2012,71.1,88,0,0,0,4.25,140,14.09,140,17.9,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/21/2012,69.1,82,0,0,0,1.57,140,10.07,120,17,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
8/27/2012,70,88,0,0,0,3.13,160,12.08,90,25.05,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
8/31/2012,71.1,91.9,0,0,0,6.49,240,12.97,250,16.11,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
